18.0560 	INFO 	Loaded monitor calibration from ['2025_08_12 09:41']
4.6996 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
4.7066 	DATA 	Keypress: r
4.7153 	EXP 	fixation: autoDraw = False
4.7153 	EXP 	text: autoDraw = False
4.7153 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
4.7153 	EXP 	text: height = np.float64(0.05)
4.7153 	EXP 	text: height = np.float64(0.05)
4.7153 	EXP 	text: height = np.float64(0.05)
4.7153 	EXP 	text: text = 'RED'
4.7153 	EXP 	fixation: autoDraw = True
4.8495 	EXP 	Device response: <KeyPress from None: t=4.68991040000401, value=r, duration=0.15580759999284055>
5.1992 	INFO 	Keyboard events cleared
5.1990 	EXP 	fixation: autoDraw = False
5.1990 	EXP 	text: autoDraw = True
6.0158 	EXP 	Device response: <KeyPress from None: t=6.011334599999827, value=b, duration=None>
6.0162 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
6.0173 	DATA 	Keypress: b
6.0324 	EXP 	fixation: autoDraw = False
6.0324 	EXP 	text: autoDraw = False
6.0324 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
6.0324 	EXP 	text: text = 'RED'
6.0324 	EXP 	fixation: autoDraw = True
6.1662 	EXP 	Device response: <KeyPress from None: t=6.011334599999827, value=b, duration=0.13932820000627544>
6.5162 	INFO 	Keyboard events cleared
6.5160 	EXP 	fixation: autoDraw = False
6.5160 	EXP 	text: autoDraw = True
7.0511 	DATA 	Keypress: r
7.0658 	EXP 	Device response: <KeyPress from None: t=7.050033799998346, value=r, duration=None>
7.0662 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
7.0822 	EXP 	fixation: autoDraw = False
7.0822 	EXP 	text: autoDraw = False
7.0822 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.0822 	EXP 	text: height = np.float64(0.05)
7.0822 	EXP 	text: height = np.float64(0.05)
7.0822 	EXP 	text: height = np.float64(0.05)
7.0822 	EXP 	text: text = 'BLUE'
7.0822 	EXP 	fixation: autoDraw = True
7.1661 	EXP 	Device response: <KeyPress from None: t=7.050033799998346, value=r, duration=0.11562799999956042>
7.5661 	INFO 	Keyboard events cleared
7.5659 	EXP 	fixation: autoDraw = False
7.5659 	EXP 	text: autoDraw = True
8.5523 	EXP 	Device response: <KeyPress from None: t=8.53792390000308, value=r, duration=None>
8.5527 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
8.5556 	DATA 	Keypress: r
8.5688 	EXP 	fixation: autoDraw = False
8.5688 	EXP 	text: autoDraw = False
8.5688 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.5688 	EXP 	text: height = np.float64(0.05)
8.5688 	EXP 	text: height = np.float64(0.05)
8.5688 	EXP 	text: height = np.float64(0.05)
8.5688 	EXP 	text: text = 'RED'
8.5688 	EXP 	fixation: autoDraw = True
8.6693 	EXP 	Device response: <KeyPress from None: t=8.53792390000308, value=r, duration=0.1217979000066407>
9.0528 	INFO 	Keyboard events cleared
9.0526 	EXP 	fixation: autoDraw = False
9.0526 	EXP 	text: autoDraw = True
9.5361 	EXP 	Device response: <KeyPress from None: t=9.533669800002826, value=r, duration=None>
9.5365 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
9.5394 	DATA 	Keypress: r
9.5525 	EXP 	fixation: autoDraw = False
9.5525 	EXP 	text: autoDraw = False
9.5525 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
9.5525 	EXP 	text: height = np.float64(0.05)
9.5525 	EXP 	text: height = np.float64(0.05)
9.5525 	EXP 	text: height = np.float64(0.05)
9.5525 	EXP 	text: text = 'BLUE'
9.5525 	EXP 	fixation: autoDraw = True
9.7028 	EXP 	Device response: <KeyPress from None: t=9.533669800002826, value=r, duration=0.1666308999992907>
10.0528 	INFO 	Keyboard events cleared
10.0526 	EXP 	fixation: autoDraw = False
10.0526 	EXP 	text: autoDraw = True
10.5362 	EXP 	Device response: <KeyPress from None: t=10.524044699996011, value=b, duration=None>
10.5364 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
10.5389 	DATA 	Keypress: b
10.5528 	EXP 	fixation: autoDraw = False
10.5528 	EXP 	text: autoDraw = False
10.5528 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
10.5528 	EXP 	text: height = np.float64(0.05)
10.5528 	EXP 	text: height = np.float64(0.05)
10.5528 	EXP 	text: height = np.float64(0.05)
10.5528 	EXP 	text: text = 'RED'
10.5528 	EXP 	fixation: autoDraw = True
10.6697 	EXP 	Device response: <KeyPress from None: t=10.524044699996011, value=b, duration=0.13607420001062565>
11.0528 	INFO 	Keyboard events cleared
11.0526 	EXP 	fixation: autoDraw = False
11.0526 	EXP 	text: autoDraw = True
11.4188 	EXP 	Device response: <KeyPress from None: t=11.41508690000046, value=b, duration=None>
11.4192 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
11.4222 	DATA 	Keypress: b
11.4351 	EXP 	fixation: autoDraw = False
11.4351 	EXP 	text: autoDraw = False
11.4351 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.4351 	EXP 	text: height = np.float64(0.05)
11.4351 	EXP 	text: height = np.float64(0.05)
11.4351 	EXP 	text: height = np.float64(0.05)
11.4351 	EXP 	text: text = 'BLUE'
11.4351 	EXP 	fixation: autoDraw = True
11.6024 	EXP 	Device response: <KeyPress from None: t=11.41508690000046, value=b, duration=0.18073370000638533>
11.9194 	INFO 	Keyboard events cleared
11.9192 	EXP 	fixation: autoDraw = False
11.9192 	EXP 	text: autoDraw = True
12.3195 	EXP 	Device response: <KeyPress from None: t=12.304737700003898, value=r, duration=None>
12.3199 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
12.3227 	DATA 	Keypress: r
12.3352 	EXP 	fixation: autoDraw = False
12.3352 	EXP 	text: autoDraw = False
12.3352 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
12.3352 	EXP 	text: height = np.float64(0.05)
12.3352 	EXP 	text: height = np.float64(0.05)
12.3352 	EXP 	text: height = np.float64(0.05)
12.3352 	EXP 	text: text = 'RED'
12.3352 	EXP 	fixation: autoDraw = True
12.4354 	EXP 	Device response: <KeyPress from None: t=12.304737700003898, value=r, duration=0.12831390000064857>
12.8187 	INFO 	Keyboard events cleared
12.8185 	EXP 	fixation: autoDraw = False
12.8185 	EXP 	text: autoDraw = True
13.3689 	EXP 	Device response: <KeyPress from None: t=13.363256299999193, value=r, duration=None>
13.3692 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
13.3709 	DATA 	Keypress: r
13.3851 	EXP 	fixation: autoDraw = False
13.3851 	EXP 	text: autoDraw = False
13.3851 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
13.3851 	EXP 	text: text = 'RED'
13.3851 	EXP 	fixation: autoDraw = True
13.5353 	EXP 	Device response: <KeyPress from None: t=13.363256299999193, value=r, duration=0.1594455000013113>
13.8690 	INFO 	Keyboard events cleared
13.8688 	EXP 	fixation: autoDraw = False
13.8688 	EXP 	text: autoDraw = True
14.7858 	EXP 	Device response: <KeyPress from None: t=14.774380400005612, value=r, duration=None>
14.7862 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
14.7893 	DATA 	Keypress: r
14.8018 	EXP 	fixation: autoDraw = False
14.8018 	EXP 	text: autoDraw = False
14.8018 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
14.8018 	EXP 	text: height = np.float64(0.05)
14.8018 	EXP 	text: height = np.float64(0.05)
14.8018 	EXP 	text: height = np.float64(0.05)
14.8018 	EXP 	text: text = 'BLUE'
14.8018 	EXP 	fixation: autoDraw = True
14.9522 	EXP 	Device response: <KeyPress from None: t=14.774380400005612, value=r, duration=0.1621787000040058>
15.2856 	INFO 	Keyboard events cleared
15.2854 	EXP 	fixation: autoDraw = False
15.2854 	EXP 	text: autoDraw = True
15.7354 	EXP 	Device response: <KeyPress from None: t=15.724137099998188, value=b, duration=None>
15.7358 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
15.7385 	DATA 	Keypress: b
15.7521 	EXP 	fixation: autoDraw = False
15.7521 	EXP 	text: autoDraw = False
15.7521 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
15.7521 	EXP 	text: height = np.float64(0.05)
15.7521 	EXP 	text: height = np.float64(0.05)
15.7521 	EXP 	text: height = np.float64(0.05)
15.7521 	EXP 	text: text = 'RED'
15.7521 	EXP 	fixation: autoDraw = True
15.8519 	EXP 	Device response: <KeyPress from None: t=15.724137099998188, value=b, duration=0.11225840001134202>
16.2355 	INFO 	Keyboard events cleared
16.2353 	EXP 	fixation: autoDraw = False
16.2353 	EXP 	text: autoDraw = True
16.7359 	EXP 	Device response: <KeyPress from None: t=16.730403100009426, value=b, duration=None>
16.7363 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
16.7375 	DATA 	Keypress: b
16.7523 	EXP 	fixation: autoDraw = False
16.7523 	EXP 	text: autoDraw = False
16.7523 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.7523 	EXP 	text: text = 'RED'
16.7523 	EXP 	fixation: autoDraw = True
16.9020 	EXP 	Device response: <KeyPress from None: t=16.730403100009426, value=b, duration=0.1557724999875063>
17.2520 	INFO 	Keyboard events cleared
17.2518 	EXP 	fixation: autoDraw = False
17.2518 	EXP 	text: autoDraw = True
17.8184 	EXP 	Device response: <KeyPress from None: t=17.815011600003345, value=r, duration=None>
17.8188 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
17.8212 	DATA 	Keypress: r
17.8348 	EXP 	fixation: autoDraw = False
17.8348 	EXP 	text: autoDraw = False
17.8348 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
17.8348 	EXP 	text: height = np.float64(0.05)
17.8348 	EXP 	text: height = np.float64(0.05)
17.8348 	EXP 	text: height = np.float64(0.05)
17.8348 	EXP 	text: text = 'BLUE'
17.8348 	EXP 	fixation: autoDraw = True
17.9693 	EXP 	Device response: <KeyPress from None: t=17.815011600003345, value=r, duration=0.13766490000125486>
18.3190 	INFO 	Keyboard events cleared
18.3188 	EXP 	fixation: autoDraw = False
18.3188 	EXP 	text: autoDraw = True
18.9020 	EXP 	Device response: <KeyPress from None: t=18.900047800008906, value=b, duration=None>
18.9022 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
18.9033 	DATA 	Keypress: b
18.9183 	EXP 	fixation: autoDraw = False
18.9183 	EXP 	text: autoDraw = False
18.9183 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
18.9183 	EXP 	text: text = 'BLUE'
18.9183 	EXP 	fixation: autoDraw = True
19.0354 	EXP 	Device response: <KeyPress from None: t=18.900047800008906, value=b, duration=0.11927039999864064>
19.4015 	INFO 	Keyboard events cleared
19.4014 	EXP 	fixation: autoDraw = False
19.4014 	EXP 	text: autoDraw = True
20.3849 	EXP 	Device response: <KeyPress from None: t=20.374047600009362, value=r, duration=None>
20.3853 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
20.3865 	DATA 	Keypress: r
20.4015 	EXP 	fixation: autoDraw = False
20.4015 	EXP 	text: autoDraw = False
20.4015 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.4015 	EXP 	text: text = 'BLUE'
20.4015 	EXP 	fixation: autoDraw = True
20.5517 	EXP 	Device response: <KeyPress from None: t=20.374047600009362, value=r, duration=0.171812399988994>
20.8852 	INFO 	Keyboard events cleared
20.8850 	EXP 	fixation: autoDraw = False
20.8850 	EXP 	text: autoDraw = True
21.3190 	EXP 	Device response: <KeyPress from None: t=21.303786000004038, value=r, duration=None>
21.3193 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
21.3204 	DATA 	Keypress: r
21.3355 	EXP 	fixation: autoDraw = False
21.3355 	EXP 	text: autoDraw = False
21.3355 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
21.3355 	EXP 	text: text = 'BLUE'
21.3355 	EXP 	fixation: autoDraw = True
21.4689 	EXP 	Device response: <KeyPress from None: t=21.303786000004038, value=r, duration=0.15384810000250582>
21.8345 	INFO 	Keyboard events cleared
21.8344 	EXP 	fixation: autoDraw = False
21.8344 	EXP 	text: autoDraw = True
22.4687 	EXP 	Device response: <KeyPress from None: t=22.461532300003455, value=b, duration=None>
22.4691 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
22.4721 	DATA 	Keypress: b
22.4847 	EXP 	fixation: autoDraw = False
22.4847 	EXP 	text: autoDraw = False
22.4847 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.4847 	EXP 	text: height = np.float64(0.05)
22.4847 	EXP 	text: height = np.float64(0.05)
22.4847 	EXP 	text: height = np.float64(0.05)
22.4847 	EXP 	text: text = 'RED'
22.4847 	EXP 	fixation: autoDraw = True
22.5852 	EXP 	Device response: <KeyPress from None: t=22.461532300003455, value=b, duration=0.12342370000260416>
22.9684 	INFO 	Keyboard events cleared
22.9682 	EXP 	fixation: autoDraw = False
22.9682 	EXP 	text: autoDraw = True
23.4023 	EXP 	Device response: <KeyPress from None: t=23.38998670000001, value=b, duration=None>
23.4027 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
23.4037 	DATA 	Keypress: b
23.4178 	EXP 	fixation: autoDraw = False
23.4178 	EXP 	text: autoDraw = False
23.4178 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.4178 	EXP 	text: text = 'RED'
23.4178 	EXP 	fixation: autoDraw = True
23.5518 	EXP 	Device response: <KeyPress from None: t=23.38998670000001, value=b, duration=0.1515813000005437>
23.9017 	INFO 	Keyboard events cleared
23.9016 	EXP 	fixation: autoDraw = False
23.9016 	EXP 	text: autoDraw = True
24.3683 	EXP 	Device response: <KeyPress from None: t=24.362709900000482, value=r, duration=None>
24.3687 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
24.3699 	DATA 	Keypress: r
24.3844 	EXP 	fixation: autoDraw = False
24.3844 	EXP 	text: autoDraw = False
24.3844 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.3844 	EXP 	text: text = 'RED'
24.3844 	EXP 	fixation: autoDraw = True
24.5349 	EXP 	Device response: <KeyPress from None: t=24.362709900000482, value=r, duration=0.16342290000466164>
24.8681 	INFO 	Keyboard events cleared
24.8679 	EXP 	fixation: autoDraw = False
24.8679 	EXP 	text: autoDraw = True
25.3682 	EXP 	Device response: <KeyPress from None: t=25.353105800008052, value=r, duration=None>
25.3685 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
25.3699 	DATA 	Keypress: r
25.3848 	EXP 	fixation: autoDraw = False
25.3848 	EXP 	text: autoDraw = False
25.3848 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.3848 	EXP 	text: text = 'RED'
25.3848 	EXP 	fixation: autoDraw = True
25.4847 	EXP 	Device response: <KeyPress from None: t=25.353105800008052, value=r, duration=0.12817499999073334>
25.8683 	INFO 	Keyboard events cleared
25.8681 	EXP 	fixation: autoDraw = False
25.8681 	EXP 	text: autoDraw = True
26.2346 	EXP 	Device response: <KeyPress from None: t=26.227512500001467, value=b, duration=None>
26.2350 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
26.2381 	DATA 	Keypress: b
26.2508 	EXP 	fixation: autoDraw = False
26.2508 	EXP 	text: autoDraw = False
26.2508 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
26.2508 	EXP 	text: height = np.float64(0.05)
26.2508 	EXP 	text: height = np.float64(0.05)
26.2508 	EXP 	text: height = np.float64(0.05)
26.2508 	EXP 	text: text = 'BLUE'
26.2508 	EXP 	fixation: autoDraw = True
26.3518 	EXP 	Device response: <KeyPress from None: t=26.227512500001467, value=b, duration=0.1171057000028668>
26.7351 	INFO 	Keyboard events cleared
26.7350 	EXP 	fixation: autoDraw = False
26.7350 	EXP 	text: autoDraw = True
27.2844 	EXP 	Device response: <KeyPress from None: t=27.278743500006385, value=r, duration=None>
27.2846 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
27.2856 	DATA 	Keypress: r
27.3009 	EXP 	fixation: autoDraw = False
27.3009 	EXP 	text: autoDraw = False
27.3009 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
27.3009 	EXP 	text: text = 'BLUE'
27.3009 	EXP 	fixation: autoDraw = True
27.4179 	EXP 	Device response: <KeyPress from None: t=27.278743500006385, value=r, duration=0.12633319999440573>
27.7846 	INFO 	Keyboard events cleared
27.7844 	EXP 	fixation: autoDraw = False
27.7844 	EXP 	text: autoDraw = True
28.2179 	EXP 	Device response: <KeyPress from None: t=28.20291160000488, value=b, duration=None>
28.2183 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
28.2202 	DATA 	Keypress: b
28.2342 	EXP 	fixation: autoDraw = False
28.2342 	EXP 	text: autoDraw = False
28.2342 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
28.2342 	EXP 	text: text = 'BLUE'
28.2342 	EXP 	fixation: autoDraw = True
28.3688 	EXP 	Device response: <KeyPress from None: t=28.20291160000488, value=b, duration=0.15494599999510683>
28.7184 	INFO 	Keyboard events cleared
28.7182 	EXP 	fixation: autoDraw = False
28.7182 	EXP 	text: autoDraw = True
29.2184 	EXP 	Device response: <KeyPress from None: t=29.21128210000461, value=b, duration=None>
