41.8053 	INFO 	Loaded monitor calibration from ['2025_08_12 09:41']
8.6214 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
8.6232 	DATA 	Keypress: r
8.6275 	EXP 	fixation: autoDraw = False
8.6275 	EXP 	text: autoDraw = False
8.6275 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.6275 	EXP 	text: height = np.float64(0.05)
8.6275 	EXP 	text: height = np.float64(0.05)
8.6275 	EXP 	text: height = np.float64(0.05)
8.6275 	EXP 	text: text = 'RED'
8.6275 	EXP 	fixation: autoDraw = True
8.6976 	EXP 	Device response: <KeyPress from None: t=8.61840889999985, value=r, duration=0.07808199999999488>
9.1156 	INFO 	Keyboard events cleared
9.1155 	EXP 	fixation: autoDraw = False
9.1155 	EXP 	text: autoDraw = True
9.7566 	EXP 	Device response: <KeyPress from None: t=9.753441300000304, value=r, duration=None>
9.7568 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
9.7595 	DATA 	Keypress: r
9.7638 	EXP 	fixation: autoDraw = False
9.7638 	EXP 	text: autoDraw = False
9.7638 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
9.7638 	EXP 	text: height = np.float64(0.05)
9.7638 	EXP 	text: height = np.float64(0.05)
9.7638 	EXP 	text: height = np.float64(0.05)
9.7638 	EXP 	text: text = 'BLUE'
9.7638 	EXP 	fixation: autoDraw = True
9.8205 	EXP 	Device response: <KeyPress from None: t=9.753441300000304, value=r, duration=0.06310020000000804>
10.2523 	INFO 	Keyboard events cleared
10.2522 	EXP 	fixation: autoDraw = False
10.2522 	EXP 	text: autoDraw = True
10.9902 	EXP 	Device response: <KeyPress from None: t=10.98714530000052, value=b, duration=None>
10.9905 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
10.9930 	DATA 	Keypress: b
10.9971 	EXP 	fixation: autoDraw = False
10.9971 	EXP 	text: autoDraw = False
10.9971 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
10.9971 	EXP 	text: height = np.float64(0.05)
10.9971 	EXP 	text: height = np.float64(0.05)
10.9971 	EXP 	text: height = np.float64(0.05)
10.9971 	EXP 	text: text = 'RED'
10.9971 	EXP 	fixation: autoDraw = True
11.0620 	EXP 	Device response: <KeyPress from None: t=10.98714530000052, value=b, duration=0.07386049999968236>
11.4863 	INFO 	Keyboard events cleared
11.4862 	EXP 	fixation: autoDraw = False
11.4862 	EXP 	text: autoDraw = True
12.0467 	EXP 	Device response: <KeyPress from None: t=12.04390930000045, value=r, duration=None>
12.0469 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
12.0493 	DATA 	Keypress: r
12.0545 	EXP 	fixation: autoDraw = False
12.0545 	EXP 	text: autoDraw = False
12.0545 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.0545 	EXP 	text: height = np.float64(0.05)
12.0545 	EXP 	text: height = np.float64(0.05)
12.0545 	EXP 	text: height = np.float64(0.05)
12.0545 	EXP 	text: text = 'BLUE'
12.0545 	EXP 	fixation: autoDraw = True
12.1475 	EXP 	Device response: <KeyPress from None: t=12.04390930000045, value=r, duration=0.09844509999948059>
12.5433 	INFO 	Keyboard events cleared
12.5431 	EXP 	fixation: autoDraw = False
12.5431 	EXP 	text: autoDraw = True
13.2779 	EXP 	Device response: <KeyPress from None: t=13.277104100000543, value=r, duration=None>
13.2782 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
13.2790 	DATA 	Keypress: r
13.2840 	EXP 	fixation: autoDraw = False
13.2840 	EXP 	text: autoDraw = False
13.2840 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
13.2840 	EXP 	text: text = 'BLUE'
13.2840 	EXP 	fixation: autoDraw = True
13.3469 	EXP 	Device response: <KeyPress from None: t=13.277104100000543, value=r, duration=0.06741669999973965>
13.7705 	INFO 	Keyboard events cleared
13.7703 	EXP 	fixation: autoDraw = False
13.7703 	EXP 	text: autoDraw = True
14.3390 	EXP 	Device response: <KeyPress from None: t=14.336074100000587, value=b, duration=None>
14.3393 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
14.3411 	DATA 	Keypress: b
14.3456 	EXP 	fixation: autoDraw = False
14.3456 	EXP 	text: autoDraw = False
14.3456 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
14.3456 	EXP 	text: height = np.float64(0.05)
14.3456 	EXP 	text: height = np.float64(0.05)
14.3456 	EXP 	text: height = np.float64(0.05)
14.3456 	EXP 	text: text = 'RED'
14.3456 	EXP 	fixation: autoDraw = True
14.4374 	EXP 	Device response: <KeyPress from None: t=14.336074100000587, value=b, duration=0.09792829999969399>
14.8288 	INFO 	Keyboard events cleared
14.8287 	EXP 	fixation: autoDraw = False
14.8287 	EXP 	text: autoDraw = True
15.6225 	EXP 	Device response: <KeyPress from None: t=15.616980599999806, value=b, duration=None>
15.6228 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
15.6255 	DATA 	Keypress: b
15.6299 	EXP 	fixation: autoDraw = False
15.6299 	EXP 	text: autoDraw = False
15.6299 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
15.6299 	EXP 	text: height = np.float64(0.05)
15.6299 	EXP 	text: height = np.float64(0.05)
15.6299 	EXP 	text: height = np.float64(0.05)
15.6299 	EXP 	text: text = 'BLUE'
15.6299 	EXP 	fixation: autoDraw = True
15.7137 	EXP 	Device response: <KeyPress from None: t=15.616980599999806, value=b, duration=0.09447730000010779>
16.1163 	INFO 	Keyboard events cleared
16.1162 	EXP 	fixation: autoDraw = False
16.1162 	EXP 	text: autoDraw = True
16.6375 	EXP 	Device response: <KeyPress from None: t=16.63470099999995, value=b, duration=None>
16.6377 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
16.6394 	DATA 	Keypress: b
16.6441 	EXP 	fixation: autoDraw = False
16.6441 	EXP 	text: autoDraw = False
16.6441 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
16.6441 	EXP 	text: height = np.float64(0.05)
16.6441 	EXP 	text: height = np.float64(0.05)
16.6441 	EXP 	text: height = np.float64(0.05)
16.6441 	EXP 	text: text = 'RED'
16.6441 	EXP 	fixation: autoDraw = True
16.7839 	EXP 	Device response: <KeyPress from None: t=16.63470099999995, value=b, duration=0.14270380000016303>
17.1304 	INFO 	Keyboard events cleared
17.1303 	EXP 	fixation: autoDraw = False
17.1303 	EXP 	text: autoDraw = True
17.5404 	EXP 	Device response: <KeyPress from None: t=17.53488920000018, value=b, duration=None>
17.5407 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
17.5421 	DATA 	Keypress: b
17.5472 	EXP 	fixation: autoDraw = False
17.5472 	EXP 	text: autoDraw = False
17.5472 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
17.5472 	EXP 	text: text = 'RED'
17.5472 	EXP 	fixation: autoDraw = True
17.6242 	EXP 	Device response: <KeyPress from None: t=17.53488920000018, value=b, duration=0.08493929999985994>
18.0335 	INFO 	Keyboard events cleared
18.0333 	EXP 	fixation: autoDraw = False
18.0333 	EXP 	text: autoDraw = True
18.4867 	EXP 	Device response: <KeyPress from None: t=18.48087730000043, value=r, duration=None>
18.4871 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
18.4894 	DATA 	Keypress: r
18.4936 	EXP 	fixation: autoDraw = False
18.4936 	EXP 	text: autoDraw = False
18.4936 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
18.4936 	EXP 	text: height = np.float64(0.05)
18.4936 	EXP 	text: height = np.float64(0.05)
18.4936 	EXP 	text: height = np.float64(0.05)
18.4936 	EXP 	text: text = 'BLUE'
18.4936 	EXP 	fixation: autoDraw = True
18.5573 	EXP 	Device response: <KeyPress from None: t=18.48087730000043, value=r, duration=0.07267460000002757>
18.9786 	INFO 	Keyboard events cleared
18.9784 	EXP 	fixation: autoDraw = False
18.9784 	EXP 	text: autoDraw = True
19.4131 	EXP 	Device response: <KeyPress from None: t=19.41215050000028, value=r, duration=None>
19.4133 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
19.4158 	DATA 	Keypress: r
19.4219 	EXP 	fixation: autoDraw = False
19.4219 	EXP 	text: autoDraw = False
19.4219 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.4219 	EXP 	text: height = np.float64(0.05)
19.4219 	EXP 	text: height = np.float64(0.05)
19.4219 	EXP 	text: height = np.float64(0.05)
19.4219 	EXP 	text: text = 'RED'
19.4219 	EXP 	fixation: autoDraw = True
19.4858 	EXP 	Device response: <KeyPress from None: t=19.41215050000028, value=r, duration=0.07023529999969469>
19.9025 	INFO 	Keyboard events cleared
19.9023 	EXP 	fixation: autoDraw = False
19.9023 	EXP 	text: autoDraw = True
20.4783 	EXP 	Device response: <KeyPress from None: t=20.47244860000046, value=r, duration=None>
20.4787 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
20.4812 	DATA 	Keypress: r
20.4855 	EXP 	fixation: autoDraw = False
20.4855 	EXP 	text: autoDraw = False
20.4855 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.4855 	EXP 	text: height = np.float64(0.05)
20.4855 	EXP 	text: height = np.float64(0.05)
20.4855 	EXP 	text: height = np.float64(0.05)
20.4855 	EXP 	text: text = 'BLUE'
20.4855 	EXP 	fixation: autoDraw = True
20.5843 	EXP 	Device response: <KeyPress from None: t=20.47244860000046, value=r, duration=0.10623909999958414>
20.9713 	INFO 	Keyboard events cleared
20.9712 	EXP 	fixation: autoDraw = False
20.9712 	EXP 	text: autoDraw = True
21.4718 	EXP 	Device response: <KeyPress from None: t=21.46595780000007, value=r, duration=None>
21.4720 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
21.4735 	DATA 	Keypress: r
21.4782 	EXP 	fixation: autoDraw = False
21.4782 	EXP 	text: autoDraw = False
21.4782 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
21.4782 	EXP 	text: text = 'BLUE'
21.4782 	EXP 	fixation: autoDraw = True
21.5692 	EXP 	Device response: <KeyPress from None: t=21.46595780000007, value=r, duration=0.10298409999995783>
21.9668 	INFO 	Keyboard events cleared
21.9667 	EXP 	fixation: autoDraw = False
21.9667 	EXP 	text: autoDraw = True
22.4244 	EXP 	Device response: <KeyPress from None: t=22.419497500000034, value=b, duration=None>
22.4247 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
22.4272 	DATA 	Keypress: b
22.4316 	EXP 	fixation: autoDraw = False
22.4316 	EXP 	text: autoDraw = False
22.4316 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.4316 	EXP 	text: height = np.float64(0.05)
22.4316 	EXP 	text: height = np.float64(0.05)
22.4316 	EXP 	text: height = np.float64(0.05)
22.4316 	EXP 	text: text = 'RED'
22.4316 	EXP 	fixation: autoDraw = True
22.5030 	EXP 	Device response: <KeyPress from None: t=22.419497500000034, value=b, duration=0.08001680000052147>
22.9162 	INFO 	Keyboard events cleared
22.9161 	EXP 	fixation: autoDraw = False
22.9161 	EXP 	text: autoDraw = True
23.4656 	EXP 	Device response: <KeyPress from None: t=23.461983400000463, value=b, duration=None>
23.4659 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'Word': 'RED', 'Color': 'red', 'Stimulus_Condition': 'C', 'Correct_Response': 'r', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
23.4666 	DATA 	Keypress: b
23.4726 	EXP 	fixation: autoDraw = False
23.4726 	EXP 	text: autoDraw = False
23.4726 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.4726 	EXP 	text: text = 'RED'
23.4726 	EXP 	fixation: autoDraw = True
23.5642 	EXP 	Device response: <KeyPress from None: t=23.461983400000463, value=b, duration=0.09632019999935437>
23.9603 	INFO 	Keyboard events cleared
23.9602 	EXP 	fixation: autoDraw = False
23.9602 	EXP 	text: autoDraw = True
24.3900 	EXP 	Device response: <KeyPress from None: t=24.386893699999746, value=r, duration=None>
24.3904 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'Word': 'BLUE', 'Color': 'red', 'Stimulus_Condition': 'I', 'Correct_Response': 'r', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
24.3923 	DATA 	Keypress: r
24.3967 	EXP 	fixation: autoDraw = False
24.3967 	EXP 	text: autoDraw = False
24.3967 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.3967 	EXP 	text: height = np.float64(0.05)
24.3967 	EXP 	text: height = np.float64(0.05)
24.3967 	EXP 	text: height = np.float64(0.05)
24.3967 	EXP 	text: text = 'BLUE'
24.3967 	EXP 	fixation: autoDraw = True
24.4752 	EXP 	Device response: <KeyPress from None: t=24.386893699999746, value=r, duration=0.08803630000056728>
24.8797 	INFO 	Keyboard events cleared
24.8796 	EXP 	fixation: autoDraw = False
24.8796 	EXP 	text: autoDraw = True
25.6823 	DATA 	Keypress: r
25.6878 	EXP 	Device response: <KeyPress from None: t=25.68145000000004, value=r, duration=None>
25.6880 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'Word': 'RED', 'Color': 'blue', 'Stimulus_Condition': 'I', 'Correct_Response': 'b', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
25.6945 	EXP 	fixation: autoDraw = False
25.6945 	EXP 	text: autoDraw = False
25.6945 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.6945 	EXP 	text: height = np.float64(0.05)
25.6945 	EXP 	text: height = np.float64(0.05)
25.6945 	EXP 	text: height = np.float64(0.05)
25.6945 	EXP 	text: text = 'RED'
25.6945 	EXP 	fixation: autoDraw = True
25.7728 	EXP 	Device response: <KeyPress from None: t=25.68145000000004, value=r, duration=0.08802300000024843>
26.1789 	INFO 	Keyboard events cleared
26.1788 	EXP 	fixation: autoDraw = False
26.1788 	EXP 	text: autoDraw = True
26.5906 	EXP 	Device response: <KeyPress from None: t=26.58715050000046, value=b, duration=None>
26.5907 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'Word': 'BLUE', 'Color': 'blue', 'Stimulus_Condition': 'C', 'Correct_Response': 'b', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
26.5938 	DATA 	Keypress: b
26.5981 	EXP 	fixation: autoDraw = False
26.5981 	EXP 	text: autoDraw = False
26.5981 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.5981 	EXP 	text: height = np.float64(0.05)
26.5981 	EXP 	text: height = np.float64(0.05)
26.5981 	EXP 	text: height = np.float64(0.05)
26.5981 	EXP 	text: text = 'BLUE'
26.5981 	EXP 	fixation: autoDraw = True
26.6899 	EXP 	Device response: <KeyPress from None: t=26.58715050000046, value=b, duration=0.09813949999988836>
27.0888 	INFO 	Keyboard events cleared
27.0886 	EXP 	fixation: autoDraw = False
27.0886 	EXP 	text: autoDraw = True
27.5679 	EXP 	Device response: <KeyPress from None: t=27.56611200000043, value=b, duration=None>
